date,campaign_id,campaign_name,ad_group_id,ad_group_name,impressions,clicks,cost,conversions,conversion_value,ctr,cpc,quality_score,search_impression_share,conversion_rate,channel,data_source
2024-03-10,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,70706,2425,460,72,3750.0,0.0343,0.19,8,0.7,0.0298,Paid Search,Google Ads
2024-03-10,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,132883,518,134,14,800.0,0.0039,0.26,7,0.37,0.0283,Paid Search,Google Ads
2024-03-11,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,28049,1486,282,57,2650.0,0.053,0.19,9,0.92,0.0389,Paid Search,Google Ads
2024-03-11,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,49183,993,615,26,1250.0,0.0202,0.62,7,0.46,0.0263,Paid Search,Bing Ads
2024-03-11,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,72547,2444,439,74,3550.0,0.0337,0.18,8,0.69,0.0305,Organic,Google Ads
2024-03-11,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,142371,512,138,15,750.0,0.0036,0.27,7,0.36,0.0303,Organic,Google Ads
2024-03-12,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,26361,1410,267,51,2450.0,0.0535,0.19,9,0.91,0.0368,Paid Search,Google Ads
2024-03-12,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,46927,905,588,25,1200.0,0.0193,0.65,7,0.45,0.0277,Paid Search,Google Ads
2024-03-12,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,69726,2349,422,70,3400.0,0.0337,0.18,8,0.68,0.0298,Paid Search,Google Ads
2024-03-12,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,138833,513,143,15,700.0,0.0037,0.28,7,0.35,0.03,Paid Search,Google Ads
2024-03-13,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,22408,1104,209,42,2200.0,0.0493,0.19,9,0.9,0.0385,Paid Search,Google Ads
2024-03-13,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,43848,833,541,20,1050.0,0.019,0.65,7,0.43,0.0242,Paid Search,Google Ads
2024-03-13,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,69135,2233,401,59,3050.0,0.0323,0.18,8,0.66,0.0268,Organic,Bing Ads
2024-03-13,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,125752,440,123,12,600.0,0.0035,0.28,7,0.33,0.0281,Paid Search,Google Ads
2024-03-14,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,23028,1185,225,44,2350.0,0.0515,0.19,9,0.91,0.0372,Paid Search,Google Ads
2024-03-14,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,44068,854,555,22,1150.0,0.0194,0.65,7,0.44,0.0263,Organic,Google Ads
2024-03-14,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,63420,2099,377,59,3300.0,0.0331,0.18,8,0.67,0.0285,Paid Search,Google Ads
2024-03-14,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,133039,478,133,13,650.0,0.0036,0.28,7,0.34,0.0288,Paid Search,Google Ads
2024-03-15,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,25639,1343,255,51,2500.0,0.0524,0.19,9,0.92,0.0387,Paid Search,Google Ads
2024-03-15,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,45775,906,579,23,1200.0,0.0198,0.64,7,0.45,0.0264,Paid Search,Bing Ads
2024-03-15,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,72283,2392,430,68,3400.0,0.0331,0.18,8,0.67,0.0287,Paid Search,Google Ads
2024-03-15,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,140863,521,140,14,700.0,0.0037,0.27,7,0.35,0.0285,Paid Search,Bing Ads
2024-02-16,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,23886,1280,243,44,2250.0,0.0536,0.19,9,0.92,0.0347,Paid Search,Bing Ads
2024-02-16,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,43512,861,551,22,1150.0,0.0198,0.64,7,0.45,0.0265,Paid Search,Google Ads
2024-02-16,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,71616,2513,452,69,3350.0,0.0351,0.18,8,0.67,0.0276,Paid Search,Bing Ads
2024-02-17,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,24419,1277,242,48,2400.0,0.0523,0.19,9,0.91,0.0382,Paid Search,Bing Ads
2024-02-17,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,39794,764,488,19,1050.0,0.0192,0.64,7,0.44,0.0258,Paid Search,Google Ads
2024-02-17,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,69841,2360,424,71,3550.0,0.0338,0.18,8,0.68,0.0301,Paid Search,Google Ads
2024-02-18,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,20738,1014,182,37,2100.0,0.0489,0.18,9,0.93,0.0369,Paid Search,Google Ads
2024-02-18,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,44818,927,584,25,1250.0,0.0207,0.63,6,0.43,0.0271,Paid Search,Bing Ads
2024-02-18,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,113624,431,116,11,600.0,0.0038,0.27,7,0.35,0.026,Organic,Google Ads
2024-02-19,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,24996,1322,251,49,2500.0,0.0529,0.19,9,0.92,0.0377,Paid Search,Google Ads
2024-02-19,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,71124,2347,422,71,3250.0,0.033,0.18,8,0.66,0.0304,Paid Search,Google Ads
2024-02-19,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,139573,488,141,14,700.0,0.0035,0.29,7,0.36,0.0291,Paid Search,Bing Ads
2024-02-20,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,24479,1236,234,47,2300.0,0.0505,0.19,9,0.91,0.0382,Paid Search,Google Ads
2024-02-20,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,49548,995,646,26,1200.0,0.0201,0.65,7,0.45,0.0264,Paid Search,Google Ads
2024-02-20,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,120129,432,120,11,650.0,0.0036,0.28,7,0.34,0.027,Paid Search,Google Ads
2024-02-21,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,24566,1279,243,49,2350.0,0.0521,0.19,9,0.92,0.0386,Paid Search,Google Ads
2024-02-21,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,77333,2575,463,73,3450.0,0.0333,0.18,8,0.67,0.0284,Paid Search,Bing Ads
2024-02-21,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,125404,463,134,13,650.0,0.0037,0.29,7,0.35,0.0283,Paid Search,Google Ads
2024-02-22,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,27760,1549,278,58,2700.0,0.0558,0.18,9,0.93,0.0376,Organic,Google Ads
2024-02-22,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,47097,923,599,22,1100.0,0.0196,0.65,6,0.44,0.0247,Paid Search,Bing Ads
2024-02-22,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,75303,2507,451,68,3300.0,0.0333,0.18,8,0.66,0.0274,Paid Search,Bing Ads
2024-02-23,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,20963,1064,202,40,2150.0,0.0508,0.19,9,0.91,0.0378,Paid Search,Google Ads
2024-02-23,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,45169,948,625,26,1300.0,0.021,0.66,7,0.46,0.0276,Paid Search,Google Ads
2024-02-23,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,122645,429,111,10,550.0,0.0035,0.26,7,0.34,0.0255,Organic,Google Ads
2024-02-24,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,23729,1252,225,48,2450.0,0.0528,0.18,9,0.92,0.0389,Organic,Google Ads
2024-02-24,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,69665,2368,426,66,3500.0,0.034,0.18,8,0.68,0.028,Organic,Google Ads
2024-02-24,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,122238,427,119,11,600.0,0.0035,0.28,7,0.35,0.0275,Paid Search,Bing Ads
2024-02-25,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,25844,1328,252,47,2400.0,0.0514,0.19,9,0.91,0.0356,Paid Search,Bing Ads
2024-02-25,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,46110,931,605,24,1150.0,0.0202,0.65,7,0.45,0.0263,Paid Search,Google Ads
2024-02-25,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,70077,2326,418,65,3200.0,0.0332,0.18,8,0.67,0.0282,Paid Search,Bing Ads
2024-02-26,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,25616,1375,261,53,2600.0,0.0537,0.19,9,0.92,0.0391,Paid Search,Google Ads
2024-02-26,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,51036,1020,693,28,1300.0,0.02,0.68,7,0.46,0.0276,Paid Search,Google Ads
2024-02-26,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,70754,2511,451,73,3550.0,0.0355,0.18,8,0.68,0.0292,Paid Search,Bing Ads
2024-02-26,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,127816,485,130,13,750.0,0.0038,0.27,7,0.36,0.028,Paid Search,Google Ads
2024-02-27,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,26741,1385,263,50,2450.0,0.0518,0.19,9,0.91,0.0367,Paid Search,Google Ads
2024-02-27,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,43756,848,551,23,1200.0,0.0194,0.65,7,0.45,0.0274,Organic,Google Ads
2024-02-27,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,72203,2454,441,69,3300.0,0.034,0.18,8,0.67,0.0283,Paid Search,Google Ads
2024-02-27,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,139317,515,144,14,700.0,0.0037,0.28,7,0.35,0.0288,Organic,Google Ads
2024-02-28,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,23826,1246,236,46,2150.0,0.0523,0.19,9,0.9,0.0371,Paid Search,Bing Ads
2024-02-28,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,43775,893,580,23,1050.0,0.0204,0.65,6,0.43,0.0261,Organic,Google Ads
2024-02-28,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,60471,1989,377,56,3000.0,0.0329,0.19,8,0.65,0.0282,Paid Search,Bing Ads
2024-02-28,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,126201,454,127,12,600.0,0.0036,0.28,7,0.33,0.0283,Paid Search,Bing Ads
2024-02-29,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,22805,1160,220,45,2050.0,0.0509,0.19,9,0.89,0.0394,Paid Search,Google Ads
2024-02-29,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,42168,851,544,21,950.0,0.0202,0.64,6,0.42,0.0248,Organic,Google Ads
2024-02-29,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,66527,2208,397,63,2900.0,0.0332,0.18,8,0.64,0.0288,Paid Search,Google Ads
2024-02-29,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,121480,449,130,12,550.0,0.0037,0.29,7,0.32,0.0278,Paid Search,Bing Ads
2024-03-01,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,23334,1201,228,46,2300.0,0.0515,0.19,9,0.91,0.0389,Organic,Google Ads
2024-03-01,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,46275,893,589,23,1100.0,0.0193,0.66,7,0.44,0.026,Paid Search,Google Ads
2024-03-01,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,67685,2226,400,63,3250.0,0.0329,0.18,8,0.66,0.0284,Paid Search,Google Ads
2024-03-01,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,135667,488,131,13,650.0,0.0036,0.27,7,0.34,0.0273,Paid Search,Google Ads
2024-03-02,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,26235,1372,260,51,2550.0,0.0523,0.19,9,0.92,0.0375,Paid Search,Google Ads
2024-03-02,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,44913,866,554,22,1200.0,0.0193,0.64,7,0.45,0.026,Paid Search,Google Ads
2024-03-02,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,75097,2500,425,70,3450.0,0.0333,0.17,8,0.67,0.0281,Paid Search,Google Ads
2024-03-02,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,127130,483,125,13,700.0,0.0038,0.26,7,0.35,0.0279,Paid Search,Google Ads
2024-03-03,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,26892,1500,285,58,2700.0,0.0558,0.19,9,0.93,0.0387,Paid Search,Bing Ads
2024-03-03,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,49469,1038,643,26,1250.0,0.021,0.62,7,0.46,0.0257,Organic,Bing Ads
2024-03-03,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,66747,2316,416,68,3600.0,0.0347,0.18,8,0.68,0.0294,Paid Search,Bing Ads
2024-03-03,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,143350,544,141,15,750.0,0.0038,0.26,7,0.36,0.0294,Paid Search,Bing Ads
2024-03-04,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,25860,1388,263,49,2600.0,0.0537,0.19,9,0.92,0.0358,Organic,Bing Ads
2024-03-04,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,43495,895,590,24,1200.0,0.0206,0.66,7,0.45,0.0269,Paid Search,Bing Ads
2024-03-04,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,65842,2212,398,64,3500.0,0.0336,0.18,8,0.68,0.029,Paid Search,Google Ads
2024-03-04,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,134192,496,138,13,700.0,0.0037,0.28,7,0.35,0.0267,Paid Search,Google Ads
2024-03-05,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,23130,1191,226,45,2400.0,0.0515,0.19,9,0.91,0.038,Paid Search,Bing Ads
2024-03-05,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,42618,852,536,21,1150.0,0.02,0.63,7,0.44,0.0251,Paid Search,Google Ads
2024-03-05,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,73937,2388,429,70,3350.0,0.0323,0.18,8,0.67,0.0297,Paid Search,Google Ads
2024-03-05,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,129781,480,124,12,650.0,0.0037,0.26,7,0.34,0.0267,Paid Search,Google Ads
2024-03-06,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,23931,1184,224,44,2100.0,0.0495,0.19,9,0.89,0.0372,Paid Search,Bing Ads
2024-03-06,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,43388,872,575,20,1000.0,0.0201,0.66,6,0.42,0.0238,Paid Search,Google Ads
2024-03-06,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,61242,1990,358,58,2950.0,0.0325,0.18,8,0.65,0.0294,Organic,Google Ads
2024-03-06,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,117877,436,113,12,600.0,0.0037,0.26,7,0.33,0.0282,Paid Search,Bing Ads
2024-03-07,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,23147,1161,220,42,2050.0,0.0502,0.19,9,0.88,0.0369,Paid Search,Google Ads
2024-03-07,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,37447,760,478,18,950.0,0.0203,0.63,6,0.41,0.0243,Paid Search,Google Ads
2024-03-07,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,65795,2112,380,63,2850.0,0.0321,0.18,8,0.63,0.0301,Organic,Bing Ads
2024-03-07,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,125320,438,118,11,550.0,0.0035,0.27,7,0.32,0.0267,Paid Search,Google Ads
2024-03-08,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,25838,1374,261,52,2350.0,0.0532,0.19,9,0.91,0.038,Paid Search,Google Ads
2024-03-08,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,42579,821,541,22,1100.0,0.0193,0.66,7,0.44,0.0273,Paid Search,Google Ads
2024-03-08,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,64198,2150,387,60,3200.0,0.0335,0.18,8,0.66,0.028,Paid Search,Google Ads
2024-03-08,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,129304,478,129,13,650.0,0.0037,0.27,7,0.34,0.0273,Organic,Google Ads
2024-03-09,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,26790,1443,288,54,2550.0,0.0539,0.2,9,0.92,0.0377,Organic,Google Ads
2024-03-09,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,43593,876,551,23,1200.0,0.0201,0.63,7,0.45,0.0273,Paid Search,Google Ads
2024-03-09,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,75485,2543,457,75,3450.0,0.0337,0.18,8,0.67,0.0297,Organic,Google Ads
2024-03-09,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,125429,451,117,13,700.0,0.0036,0.26,7,0.35,0.0293,Organic,Google Ads
2024-03-10,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,25523,1362,245,51,2750.0,0.0534,0.18,9,0.93,0.0376,Paid Search,Bing Ads
2024-03-10,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,47584,965,588,25,1300.0,0.0203,0.61,7,0.46,0.0268,Paid Search,Bing Ads
2024-03-10,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,77944,2595,467,74,3650.0,0.0333,0.18,8,0.69,0.0286,Paid Search,Bing Ads
2024-03-10,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,145024,551,137,15,750.0,0.0038,0.25,7,0.36,0.0279,Paid Search,Bing Ads
2024-03-11,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,29303,1588,301,62,2900.0,0.0542,0.19,9,0.94,0.0392,Paid Search,Bing Ads
2024-03-11,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,47679,982,618,25,1350.0,0.0206,0.63,7,0.47,0.026,Paid Search,Google Ads
2024-03-11,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,76012,2515,452,73,3750.0,0.0331,0.18,8,0.7,0.0291,Paid Search,Google Ads
2024-03-11,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,132666,517,129,15,800.0,0.0039,0.25,7,0.37,0.0297,Paid Search,Google Ads
2024-03-12,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,26522,1365,259,51,2650.0,0.0515,0.19,9,0.92,0.0374,Paid Search,Google Ads
2024-03-12,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,44645,888,586,23,1250.0,0.0199,0.66,7,0.46,0.0269,Paid Search,Google Ads
2024-03-12,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,70995,2314,416,68,3550.0,0.0326,0.18,8,0.69,0.0297,Paid Search,Google Ads
2024-03-12,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,129070,490,127,14,750.0,0.0038,0.26,7,0.36,0.0301,Paid Search,Bing Ads
2024-03-13,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,26832,1430,286,54,2450.0,0.0533,0.2,9,0.91,0.0383,Paid Search,Google Ads
2024-03-13,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,43961,866,562,22,1200.0,0.0197,0.65,7,0.45,0.0263,Organic,Google Ads
2024-03-13,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,74314,2459,442,68,3400.0,0.0331,0.18,8,0.68,0.0277,Paid Search,Google Ads
2024-03-13,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,145612,538,145,15,700.0,0.0037,0.27,7,0.35,0.0287,Organic,Google Ads
2024-03-14,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,22306,1119,212,40,2200.0,0.0502,0.19,9,0.9,0.0362,Organic,Google Ads
2024-03-14,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,40099,765,489,18,1050.0,0.0191,0.64,7,0.43,0.024,Paid Search,Google Ads
2024-03-14,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,64469,2063,371,56,3050.0,0.032,0.18,8,0.66,0.0274,Paid Search,Google Ads
2024-03-14,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,121365,436,126,11,600.0,0.0036,0.29,7,0.33,0.0261,Organic,Google Ads
2024-03-15,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,25921,1366,259,52,2350.0,0.0527,0.19,9,0.91,0.0386,Organic,Google Ads
2024-03-15,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,43515,835,551,22,1150.0,0.0192,0.66,7,0.44,0.0272,Paid Search,Google Ads
2024-03-15,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,66136,2248,404,65,3300.0,0.034,0.18,8,0.67,0.029,Organic,Google Ads
2024-03-15,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,131518,473,127,13,650.0,0.0036,0.27,7,0.34,0.0281,Paid Search,Google Ads
2024-03-16,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,27409,1447,274,51,2500.0,0.0528,0.19,9,0.92,0.0359,Paid Search,Google Ads
2024-03-16,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,47560,917,596,23,1200.0,0.0193,0.65,7,0.45,0.0257,Organic,Google Ads
2024-03-16,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,66393,2257,406,66,3400.0,0.034,0.18,8,0.67,0.0296,Paid Search,Google Ads
2024-03-16,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,136678,505,136,14,700.0,0.0037,0.27,7,0.35,0.0285,Paid Search,Bing Ads
2024-02-17,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,23681,1226,232,43,2250.0,0.0518,0.19,9,0.92,0.0351,Paid Search,Google Ads
2024-02-17,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,43506,852,545,21,1150.0,0.0196,0.64,7,0.45,0.025,Paid Search,Google Ads
2024-02-17,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,73021,2533,455,74,3350.0,0.0347,0.18,8,0.67,0.0296,Paid Search,Google Ads
2024-02-18,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,25362,1318,250,50,2400.0,0.052,0.19,9,0.91,0.0382,Paid Search,Google Ads
2024-02-18,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,41520,780,491,19,1050.0,0.0188,0.63,7,0.44,0.0253,Paid Search,Bing Ads
2024-02-18,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,69106,2411,433,66,3550.0,0.0349,0.18,8,0.68,0.0277,Paid Search,Google Ads
2024-02-19,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,21151,1049,199,39,2100.0,0.0496,0.19,9,0.93,0.0373,Paid Search,Google Ads
2024-02-19,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,47604,961,615,25,1250.0,0.0202,0.64,6,0.43,0.0261,Paid Search,Google Ads
2024-02-19,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,120756,446,120,12,600.0,0.0037,0.27,7,0.35,0.027,Paid Search,Google Ads
2024-02-20,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,24658,1326,251,47,2500.0,0.0538,0.19,9,0.92,0.0358,Organic,Google Ads
2024-02-20,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,67624,2123,382,63,3250.0,0.0314,0.18,8,0.66,0.0298,Paid Search,Google Ads
2024-02-20,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,140464,505,141,13,700.0,0.0036,0.28,7,0.36,0.0273,Paid Search,Google Ads
2024-02-21,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,23104,1185,225,45,2300.0,0.0513,0.19,9,0.91,0.0381,Organic,Google Ads
2024-02-21,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,42962,854,563,21,1200.0,0.0199,0.66,7,0.45,0.0257,Organic,Google Ads
2024-02-21,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,121824,450,126,12,650.0,0.0037,0.28,7,0.34,0.0278,Paid Search,Google Ads
2024-02-22,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,23664,1209,229,47,2350.0,0.0511,0.19,9,0.92,0.0389,Paid Search,Google Ads
2024-02-22,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,76267,2577,463,72,3450.0,0.0338,0.18,8,0.67,0.028,Paid Search,Google Ads
2024-02-22,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,133023,478,133,13,650.0,0.0036,0.28,7,0.35,0.0278,Paid Search,Google Ads
2024-02-23,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,24893,1374,247,49,2700.0,0.0552,0.18,9,0.93,0.0359,Paid Search,Google Ads
2024-02-23,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,44646,906,588,21,1100.0,0.0203,0.65,6,0.44,0.0241,Paid Search,Google Ads
2024-02-23,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,64992,2131,383,61,3300.0,0.0328,0.18,8,0.66,0.0287,Paid Search,Google Ads
2024-02-24,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,21332,1049,199,37,2150.0,0.0492,0.19,9,0.91,0.0361,Paid Search,Google Ads
2024-02-24,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,46020,929,585,25,1300.0,0.0202,0.63,7,0.46,0.027,Organic,Google Ads
2024-02-24,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,127714,459,123,11,550.0,0.0036,0.27,7,0.34,0.024,Paid Search,Bing Ads
2024-02-25,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,23391,1225,232,45,2450.0,0.0524,0.19,9,0.92,0.0375,Organic,Bing Ads
2024-02-25,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,72335,2423,436,70,3500.0,0.0335,0.18,8,0.68,0.0291,Paid Search,Google Ads
2024-02-25,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,130055,455,122,11,600.0,0.0035,0.27,7,0.35,0.0257,Paid Search,Bing Ads
2024-02-26,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,23635,1233,221,43,2400.0,0.0522,0.18,9,0.91,0.0356,Organic,Google Ads
2024-02-26,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,47323,960,595,24,1150.0,0.0203,0.62,7,0.45,0.0257,Paid Search,Google Ads
2024-02-26,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,68199,2209,397,59,3200.0,0.0324,0.18,8,0.67,0.0271,Paid Search,Bing Ads
2024-02-27,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,26169,1358,258,51,2600.0,0.0519,0.19,9,0.92,0.0381,Paid Search,Google Ads
2024-02-27,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,45072,887,585,25,1300.0,0.0197,0.66,7,0.46,0.0282,Paid Search,Bing Ads
2024-02-27,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,68795,2442,439,69,3550.0,0.0355,0.18,8,0.68,0.0283,Organic,Google Ads
2024-02-27,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,145378,537,144,14,750.0,0.0037,0.27,7,0.36,0.0279,Paid Search,Bing Ads
2024-02-28,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,23594,1224,232,44,2450.0,0.0519,0.19,9,0.91,0.0365,Paid Search,Google Ads
2024-02-28,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,46263,920,616,23,1200.0,0.0199,0.67,7,0.45,0.0258,Paid Search,Google Ads
