date,campaign_id,campaign_name,ad_group_id,ad_group_name,impressions,clicks,cost,conversions,video_views,video_watch_25,video_watch_50,video_watch_75,video_watch_100,likes,shares,comments,ctr,cpc,conversion_rate,view_rate,channel,data_source
2024-03-06,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,319306,4534,634,47,262884,200234,125678,84567,56234,11234,3012,723,0.0142,0.14,0.0105,0.8233,Paid Social,StackAdapt
2024-03-06,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,163732,3225,838,82,116331,91234,61567,46234,30789,5890,1678,334,0.0197,0.26,0.0257,0.7105,Paid Social,StackAdapt
2024-03-06,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,255390,4035,524,36,208066,160234,126789,81234,49234,9123,2567,612,0.0158,0.13,0.009,0.8147,Paid Social,TikTok Ads
2024-03-06,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,443854,7279,1164,117,375766,312345,249234,177890,118234,20234,5912,1623,0.0164,0.16,0.0161,0.8466,Paid Social,Amazon Ad Server
2024-03-07,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,328437,4992,698,52,259038,208901,131234,88234,58901,11567,3134,734,0.0152,0.14,0.0105,0.7887,Paid Social,TikTok Ads
2024-03-07,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,172427,3327,865,88,128837,95678,64567,48567,32345,6123,1734,345,0.0193,0.26,0.0267,0.7472,Paid Social,TikTok Ads
2024-03-07,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,264389,3939,472,37,214287,168901,133456,85678,51789,9456,2634,623,0.0149,0.12,0.0096,0.8105,Paid Social,TikTok Ads
2024-03-07,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,442081,7117,1138,117,378730,323456,258901,184567,122345,20789,6034,1678,0.0161,0.16,0.0165,0.8567,Paid Social,TikTok Ads
2024-03-08,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,296488,4269,554,46,247152,191234,119234,80234,53456,10789,2901,689,0.0144,0.13,0.0108,0.8336,Paid Social,StackAdapt
2024-03-08,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,172403,3292,855,88,125664,87234,58901,44234,29567,5678,1634,312,0.0191,0.26,0.027,0.7289,Paid Social,TikTok Ads
2024-03-08,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,244220,3785,454,34,199576,152345,120456,77890,47234,8901,2456,589,0.0155,0.12,0.0091,0.8172,Paid Social,StackAdapt
2024-03-08,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,478756,7851,1256,127,387744,304567,243456,172345,114567,19567,5678,1567,0.0164,0.16,0.0163,0.8099,Paid Social,TikTok Ads
2024-03-09,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,275895,4028,523,42,218895,179234,112234,75678,50234,10123,2712,645,0.0146,0.13,0.0106,0.7934,Paid Social,TikTok Ads
2024-03-09,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,148642,2883,778,76,102875,79567,53678,40234,26890,5234,1456,278,0.0194,0.27,0.0264,0.6921,Paid Social,TikTok Ads
2024-03-09,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,231980,3618,434,31,184702,142345,112345,72345,43789,8456,2267,545,0.0156,0.12,0.0086,0.7962,Paid Social,StackAdapt
2024-03-09,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,412209,6760,1014,104,352067,287234,229234,162345,107890,18756,5345,1456,0.0164,0.15,0.0154,0.8541,Paid Social,TikTok Ads
2024-03-10,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,280674,4153,539,43,222153,173456,109234,73567,49234,9789,2634,623,0.0148,0.13,0.0105,0.7915,Paid Social,TikTok Ads
2024-03-10,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,152356,2818,732,72,99107,74567,50234,37890,25234,5012,1423,267,0.0185,0.26,0.0257,0.6505,Paid Social,TikTok Ads
2024-03-10,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,235014,3642,437,30,189444,135234,106789,69234,41789,8234,2267,534,0.0155,0.12,0.0085,0.8061,Paid Social,TikTok Ads
2024-03-10,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,421789,6875,1100,112,358815,267890,214567,151234,99567,17234,5012,1378,0.0163,0.16,0.0163,0.8507,Paid Social,TikTok Ads
2024-03-11,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,282517,4096,532,43,240591,182345,114567,77234,51234,10345,2789,656,0.0145,0.13,0.0105,0.8516,Paid Social,Amazon Ad Server
2024-03-11,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,161753,3073,798,83,115168,81234,54678,41234,27567,5456,1567,289,0.019,0.26,0.0271,0.712,Paid Social,Amazon Ad Server
2024-03-11,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,258884,4168,500,35,211508,148234,117234,75234,45789,8567,2345,567,0.0161,0.12,0.0085,0.817,Paid Social,StackAdapt
2024-03-11,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,415097,6932,1039,104,339009,289234,231456,164567,109234,18890,5456,1489,0.0167,0.15,0.0151,0.8167,Paid Social,StackAdapt
2024-03-12,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,287869,4174,542,42,240975,188234,117890,79234,52789,10567,2856,667,0.0145,0.13,0.0102,0.8371,Paid Social,TikTok Ads
2024-03-12,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,173666,3299,857,87,123459,83567,56234,42345,28234,5523,1589,301,0.019,0.26,0.0266,0.7109,Paid Social,TikTok Ads
2024-03-12,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,241696,3818,458,33,194951,150567,119234,76890,46567,8678,2378,556,0.0158,0.12,0.0089,0.8066,Paid Social,TikTok Ads
2024-03-12,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,426883,6872,1099,107,373351,296234,237890,168234,111234,19234,5534,1523,0.0161,0.16,0.0157,0.8746,Paid Social,TikTok Ads
2024-02-13,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,232188,3366,437,31,194759,156234,98234,67234,45234,8923,2345,567,0.0145,0.13,0.0095,0.8388,Paid Social,StackAdapt
2024-02-13,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,117117,2190,613,64,85390,67234,45234,34234,23456,4567,1234,234,0.0187,0.28,0.0296,0.7291,Paid Social,StackAdapt
2024-02-13,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,181803,2799,335,22,140151,112345,89234,56789,34567,6789,1890,456,0.0154,0.12,0.0079,0.7709,Paid Social,TikTok Ads
2024-02-14,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,265221,3951,513,39,228328,163456,102345,70234,47234,9234,2456,589,0.0149,0.13,0.01,0.8609,Paid Social,TikTok Ads
2024-02-14,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,130388,2438,682,66,91362,71234,48234,36234,24567,4789,1345,245,0.0187,0.28,0.0271,0.7007,Paid Social,TikTok Ads
2024-02-14,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,187274,2884,346,23,136878,117234,93234,59234,36234,7123,1967,478,0.0154,0.12,0.0083,0.7309,Paid Social,StackAdapt
2024-02-15,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,223624,3153,409,29,196677,148234,93234,63456,43234,8567,2234,534,0.0141,0.13,0.0095,0.8795,Paid Social,TikTok Ads
2024-02-15,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,118600,2241,649,64,91013,61234,41234,31234,21234,4234,1123,212,0.0189,0.29,0.0287,0.7674,Paid Social,TikTok Ads
2024-02-15,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,328021,5510,881,87,280884,234567,189234,134567,89234,15678,4567,1234,0.0168,0.16,0.0159,0.8563,Paid Social,TikTok Ads
2024-02-16,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,262352,3935,511,38,231892,170234,107234,72456,48456,9567,2567,612,0.015,0.13,0.0099,0.8839,Paid Social,TikTok Ads
2024-02-16,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,202668,3181,381,25,159864,121234,96234,61234,37456,7345,2034,489,0.0157,0.12,0.008,0.7888,Paid Social,Amazon Ad Server
2024-02-16,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,363952,5823,931,87,312416,245678,196789,140234,93456,16234,4789,1289,0.016,0.16,0.0151,0.8584,Paid Social,TikTok Ads
2024-02-17,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,222174,3199,415,33,189469,156789,98789,67789,45456,8945,2367,578,0.0144,0.13,0.0104,0.8528,Paid Social,TikTok Ads
2024-02-17,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,129236,2403,672,63,90258,68234,45789,34567,23678,4678,1267,237,0.0186,0.28,0.0265,0.6984,Paid Social,TikTok Ads
2024-02-17,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,372418,6219,995,96,305084,239234,191234,136234,90234,15890,4634,1256,0.0167,0.16,0.0155,0.8192,Paid Social,Amazon Ad Server
2024-02-18,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,249920,3573,464,36,206933,173456,109234,73567,49234,9789,2634,623,0.0143,0.13,0.0101,0.828,Paid Social,StackAdapt
2024-02-18,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,206436,3220,386,28,167976,124567,98901,63234,38234,7567,2089,501,0.0156,0.12,0.0087,0.8137,Paid Social,TikTok Ads
2024-02-18,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,391848,6230,934,97,319943,251234,201234,143456,95234,16567,4823,1312,0.0159,0.15,0.0157,0.8165,Paid Social,Amazon Ad Server
2024-02-19,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,280425,4038,524,42,226471,179234,112234,75678,50234,10123,2712,645,0.0144,0.13,0.0106,0.8076,Paid Social,TikTok Ads
2024-02-19,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,142594,2780,750,79,96692,72345,48901,36789,24890,4901,1356,256,0.0195,0.27,0.0285,0.6781,Paid Social,TikTok Ads
2024-02-19,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,227270,3477,417,29,176429,128234,101234,65234,39456,7789,2145,512,0.0153,0.12,0.0085,0.7763,Paid Social,TikTok Ads
2024-02-20,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,227446,3366,471,33,190304,158901,99567,68234,45789,8978,2389,590,0.0148,0.14,0.0099,0.8367,Paid Social,TikTok Ads
2024-02-20,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,119354,2196,636,65,83309,63456,42345,32234,22234,4345,1189,223,0.0184,0.29,0.0299,0.698,Paid Social,TikTok Ads
2024-02-20,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,393805,6300,1008,94,312169,258901,207890,147234,97456,16901,4912,1345,0.016,0.16,0.015,0.7927,Paid Social,Amazon Ad Server
2024-02-21,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,281115,4048,526,42,234562,182345,114567,77234,51234,10345,2789,656,0.0144,0.13,0.0105,0.8344,Paid Social,TikTok Ads
2024-02-21,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,203801,3118,374,26,156478,131567,103567,67234,40567,8012,2201,523,0.0153,0.12,0.0085,0.7678,Paid Social,TikTok Ads
2024-02-21,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,413274,6571,985,103,351200,267890,214567,151234,99567,17234,5012,1378,0.0159,0.15,0.0158,0.8498,Paid Social,StackAdapt
2024-02-22,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,262048,3799,493,37,210083,163567,102567,69567,46567,9123,2423,601,0.0145,0.13,0.0098,0.8017,Paid Social,TikTok Ads
2024-02-22,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,143564,2799,755,78,95154,74567,50234,37890,25234,5012,1423,267,0.0195,0.27,0.0282,0.6628,Paid Social,TikTok Ads
2024-02-22,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,236180,3849,461,33,196808,135234,106789,69234,41789,8234,2267,534,0.0163,0.12,0.0086,0.8333,Paid Social,StackAdapt
2024-02-23,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,268630,3868,502,38,216864,182345,114567,77234,51234,10345,2789,656,0.0144,0.13,0.01,0.8073,Paid Social,TikTok Ads
2024-02-23,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,146591,2770,747,78,100634,81234,54678,41234,27567,5456,1567,289,0.0189,0.27,0.0285,0.6865,Paid Social,StackAdapt
2024-02-23,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,239060,3872,464,32,190483,143567,113456,73456,44567,8789,2434,567,0.0162,0.12,0.0083,0.7968,Paid Social,Amazon Ad Server
2024-02-23,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,403482,6697,1004,102,353692,278901,223456,159234,105678,18234,5234,1456,0.0166,0.15,0.0153,0.8766,Paid Social,StackAdapt
2024-02-24,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,256392,3692,479,38,217164,173456,109234,73567,49234,9789,2634,623,0.0144,0.13,0.0105,0.847,Paid Social,Amazon Ad Server
2024-02-24,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,154860,2864,773,78,108804,76234,51234,38567,25789,5123,1456,278,0.0185,0.27,0.0273,0.7026,Paid Social,TikTok Ads
2024-02-24,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,242234,3827,459,32,191389,137890,108901,70567,42789,8456,2301,545,0.0158,0.12,0.0084,0.7901,Paid Social,Amazon Ad Server
2024-02-24,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,414000,6748,1012,98,350658,267890,214567,151234,99567,17756,5012,1389,0.0163,0.15,0.0146,0.847,Paid Social,TikTok Ads
2024-02-25,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,242548,3638,472,36,199665,156234,98234,67234,45234,8923,2345,567,0.015,0.13,0.0099,0.8232,Paid Social,StackAdapt
2024-02-25,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,124752,2320,626,65,87226,71234,48234,36234,24567,4789,1345,245,0.0186,0.27,0.0281,0.6992,Paid Social,TikTok Ads
2024-02-25,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,217101,3343,401,26,163455,121234,96234,61234,37456,7345,2034,489,0.0154,0.12,0.008,0.7529,Paid Social,StackAdapt
2024-02-25,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,390691,6329,1012,103,304582,245678,196789,140234,93456,16234,4789,1289,0.0162,0.16,0.0163,0.7796,Paid Social,TikTok Ads
2024-02-26,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,218082,3227,419,33,179416,148234,93234,63456,43234,8567,2234,534,0.0148,0.13,0.0104,0.8227,Paid Social,TikTok Ads
2024-02-26,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,127213,2429,680,66,92890,68234,45789,34567,23678,4678,1267,237,0.0191,0.28,0.0274,0.7302,Paid Social,TikTok Ads
2024-02-26,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,187494,2831,339,24,142157,117234,93234,59234,36234,7123,1967,478,0.0151,0.12,0.0088,0.7582,Paid Social,TikTok Ads
2024-02-26,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,348161,5605,896,91,297468,239234,191234,136234,90234,15890,4634,1256,0.0161,0.16,0.0164,0.8544,Paid Social,StackAdapt
2024-02-27,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,255724,3759,488,36,223016,163456,102345,70234,47234,9234,2456,589,0.0147,0.13,0.0097,0.8721,Paid Social,StackAdapt
2024-02-27,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,149046,2757,744,78,103885,72345,48901,36789,24890,4901,1356,256,0.0185,0.27,0.0285,0.697,Paid Social,TikTok Ads
2024-02-27,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,214174,3341,400,27,162151,128234,101234,65234,39456,7789,2145,512,0.0156,0.12,0.0081,0.7571,Paid Social,StackAdapt
2024-02-27,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,391219,6455,1032,101,318882,251234,201234,143456,95234,16567,4823,1312,0.0165,0.16,0.0158,0.8151,Paid Social,TikTok Ads
2024-02-28,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,283029,4103,533,39,227979,182345,114567,77234,51234,10345,2789,656,0.0145,0.13,0.0097,0.8055,Paid Social,TikTok Ads
2024-02-28,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,151600,2971,802,78,106499,81234,54678,41234,27567,5456,1567,289,0.0196,0.27,0.0264,0.7025,Paid Social,TikTok Ads
2024-02-28,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,246432,3918,470,34,191995,148234,117234,75234,45789,8567,2345,567,0.0159,0.12,0.0088,0.7791,Paid Social,Amazon Ad Server
2024-02-28,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,436833,7076,1132,113,351301,289234,231456,164567,109234,18890,5456,1489,0.0162,0.16,0.0161,0.8042,Paid Social,StackAdapt
2024-02-29,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,282886,4271,555,46,231683,191234,119234,80234,53456,10789,2901,689,0.0151,0.13,0.0108,0.819,Paid Social,TikTok Ads
2024-02-29,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,165335,3240,842,88,117139,87234,58901,44234,29567,5678,1634,312,0.0196,0.26,0.0272,0.7085,Paid Social,StackAdapt
2024-02-29,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,247882,3817,458,32,187026,152345,120456,77890,47234,8901,2456,589,0.0154,0.12,0.0086,0.7545,Paid Social,TikTok Ads
2024-02-29,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,476920,7821,1251,125,392075,304567,243456,172345,114567,19567,5678,1567,0.0164,0.16,0.0161,0.8221,Paid Social,StackAdapt
2024-03-01,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,309302,4453,623,48,249173,184567,115678,78234,52345,10456,2812,678,0.0144,0.14,0.0109,0.8056,Paid Social,TikTok Ads
2024-03-01,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,170480,3273,883,89,119676,83567,56234,42345,28234,5523,1589,301,0.0192,0.27,0.0274,0.702,Paid Social,TikTok Ads
2024-03-01,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,229699,3606,432,31,181255,148901,117890,76234,46234,8734,2401,578,0.0157,0.12,0.0088,0.7891,Paid Social,Amazon Ad Server
2024-03-01,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,468536,7356,1103,113,410859,296234,237890,168234,111234,19234,5534,1523,0.0157,0.15,0.0154,0.8769,Paid Social,TikTok Ads
2024-03-02,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,270095,3970,516,40,213591,179234,112234,75678,50234,10123,2712,645,0.0147,0.13,0.0102,0.7908,Paid Social,TikTok Ads
2024-03-02,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,162143,3080,831,78,117067,79567,53678,40234,26890,5234,1456,278,0.019,0.27,0.0256,0.722,Paid Social,TikTok Ads
2024-03-02,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,226801,3515,421,30,183822,142345,112345,72345,43789,8456,2267,545,0.0155,0.12,0.0086,0.8105,Paid Social,TikTok Ads
2024-03-02,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,417531,6638,995,99,356821,287234,229234,162345,107890,18756,5345,1456,0.0159,0.15,0.015,0.8546,Paid Social,TikTok Ads
2024-03-03,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,270319,3919,509,38,216336,163567,102567,69567,46567,9123,2423,601,0.0145,0.13,0.0099,0.8003,Paid Social,TikTok Ads
2024-03-03,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,142926,2615,706,73,101877,72345,48901,36789,24890,4901,1356,256,0.0183,0.27,0.0282,0.7128,Paid Social,Amazon Ad Server
2024-03-03,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,236314,3733,447,32,195502,131567,103567,67234,40567,8012,2201,523,0.0158,0.12,0.0087,0.8273,Paid Social,Amazon Ad Server
2024-03-03,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,406896,6551,1048,98,345698,258901,207890,147234,97456,16901,4912,1345,0.0161,0.16,0.0151,0.8496,Paid Social,Amazon Ad Server
2024-03-04,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,218341,3275,425,33,188471,153456,96234,65234,43567,8756,2234,534,0.015,0.13,0.0103,0.8632,Paid Social,TikTok Ads
2024-03-04,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,124312,2399,671,65,86284,67234,45234,34234,23456,4567,1234,234,0.0193,0.28,0.0273,0.6941,Paid Social,TikTok Ads
2024-03-04,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,192494,2925,351,24,147084,121234,96234,61234,37456,7345,2034,489,0.0152,0.12,0.0084,0.7641,Paid Social,TikTok Ads
2024-03-04,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,387218,6311,946,97,318331,245678,196789,140234,93456,16234,4789,1289,0.0163,0.15,0.0155,0.8221,Paid Social,StackAdapt
2024-03-05,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,273803,4052,567,40,227721,173456,109234,73567,49234,9789,2634,623,0.0148,0.14,0.01,0.8317,Paid Social,TikTok Ads
2024-03-05,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,142182,2644,713,74,97124,76234,51234,38567,25789,5123,1456,278,0.0186,0.27,0.028,0.6831,Paid Social,Amazon Ad Server
2024-03-05,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,236084,3848,461,31,180061,137890,108901,70567,42789,8456,2301,545,0.0163,0.12,0.0082,0.7627,Paid Social,TikTok Ads
2024-03-05,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,379892,6116,917,91,318349,267890,214567,151234,99567,17756,5012,1389,0.0161,0.15,0.0149,0.838,Paid Social,TikTok Ads
2024-03-06,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,282881,4186,544,40,221410,182345,114567,77234,51234,10345,2789,656,0.0148,0.13,0.0097,0.7827,Paid Social,TikTok Ads
2024-03-06,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,167189,3143,848,87,114307,81234,54678,41234,27567,5456,1567,289,0.0188,0.27,0.0279,0.6837,Paid Social,Amazon Ad Server
2024-03-06,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,254737,4075,489,35,211584,148234,117234,75234,45789,8567,2345,567,0.016,0.12,0.0087,0.8306,Paid Social,Amazon Ad Server
2024-03-06,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,411159,6496,974,99,335341,289234,231456,164567,109234,18890,5456,1489,0.0158,0.15,0.0153,0.8156,Paid Social,StackAdapt
2024-03-07,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,320138,4770,667,48,269684,200234,125678,84567,56234,11234,3012,723,0.0149,0.14,0.0101,0.8424,Paid Social,Amazon Ad Server
2024-03-07,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,167556,3300,858,86,122533,91234,61567,46234,30789,5890,1678,334,0.0197,0.26,0.0261,0.7313,Paid Social,TikTok Ads
2024-03-07,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,264269,4043,485,38,216172,160234,126789,81234,49234,9123,2567,612,0.0153,0.12,0.0094,0.818,Paid Social,TikTok Ads
2024-03-07,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,449329,7144,1071,112,393207,312345,249234,177890,118234,20234,5912,1623,0.0159,0.15,0.0158,0.8751,Paid Social,TikTok Ads
2024-03-08,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,329339,4775,620,51,278950,208901,131234,88234,58901,11567,3134,734,0.0145,0.13,0.0108,0.847,Paid Social,TikTok Ads
2024-03-08,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,192552,3812,953,100,145030,95678,64567,48567,32345,6123,1734,345,0.0198,0.25,0.0264,0.7532,Paid Social,Amazon Ad Server
2024-03-08,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,263394,3977,517,37,205816,168901,133456,85678,51789,9456,2634,623,0.0151,0.13,0.0095,0.7814,Paid Social,TikTok Ads
2024-03-08,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,460172,7362,1104,111,383645,323456,258901,184567,122345,20789,6034,1678,0.016,0.15,0.0151,0.8337,Paid Social,StackAdapt
2024-03-09,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,306169,4592,596,45,240067,191234,119234,80234,53456,10789,2901,689,0.015,0.13,0.01,0.7841,Paid Social,TikTok Ads
2024-03-09,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,168443,3318,862,88,113985,87234,58901,44234,29567,5678,1634,312,0.0197,0.26,0.0267,0.6767,Paid Social,TikTok Ads
